GPS LATITUDE (degrees),GPS LONGITUDE (degrees),GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE,TIME SINCE START (ms),DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (Î¼T),MAGNETIC FIELD Y (Î¼T),MAGNETIC FIELD Z (Î¼T),ORIENTATION (Azimuth) (Â°),ORIENTATION (Pitch) (Â°),ORIENTATION (Roll ) (Â°),latitude,longitude,timestamp,speed_mps,gyro_z,accel_forward,accel_lateral,x_m,y_m,heading_deg,dt_s,dr_speed_mps,dr_heading_deg,dr_x_m,dr_y_m,position_error_m
52.613983,-1.474076,150.96,17.86,6,9.32,25 / 25,615120,2019-11-06 10:52:02:463,-0.4012,2.8397,9.131,0.0362,0.0079,9.8065,0.0981,-0.3415,0.1769,-21.56,-36.44,-3.31,135.48,-89.27,52.41,52.613983,-1.474076,615.12,4.961111111111111,0.1769,-0.4012,2.8397,-1273.0344313434696,5799.149009292819,81.09763658862654,0.10000000000002274,5.066925154076558,82.91418535278659,-409.25737536846566,1637.222717658383,4250.616574030973
52.613983,-1.474076,150.96,17.86,6,9.32,25 / 25,615220,2019-11-06 10:52:02:563,-0.6854,0.5106,9.3941,0.0166,0.0045,9.8066,0.0324,-0.3082,0.17,-21.44,-36.62,-3.5,154.55,-89.24,72.11,52.613983,-1.474076,615.22,4.961111111111111,0.17,-0.6854,0.5106,-1273.0344313434696,5799.149009292819,81.09763658862654,0.10000000000002274,5.072459625630977,82.11048814772164,-409.1877491501053,1637.7251623381774,4250.138765303935
52.613983,-1.474076,150.96,17.86,6,9.32,25 / 25,615320,2019-11-06 10:52:02:663,-0.7454,-1.7999,11.0193,0.0198,-0.0169,9.8066,0.052,0.0403,-0.101,-20.44,-36.12,-3.94,156.88,-89.37,77.76,52.613983,-1.474076,615.32,4.961111111111111,-0.101,-0.7454,-1.7999,-1273.0344313434696,5799.149009292819,81.09763658862654,0.10000000000002274,5.067574722528924,82.34714690180387,-409.120263907294,1638.2274061810335,4249.660724803721
52.613983,-1.474076,150.96,17.86,6,9.32,25 / 25,615420,2019-11-06 10:52:02:763,-0.9518,0.7276,10.5489,0.0021,0.0313,9.8066,0.052,0.0403,-0.101,-20.81,-36.62,-3.37,156.88,-89.37,77.76,52.613983,-1.474076,615.42,4.961111111111111,-0.101,-0.9518,0.7276,-1273.0344313434696,5799.149009292819,81.09763658862654,0.09999999999990905,5.147340700047268,83.80669737725327,-409.0647327757554,1638.739136047519,4249.170972488653
52.613983,-1.474076,150.96,17.86,6,9.32,25 / 25,615520,2019-11-06 10:52:02:863,-2.319,3.9851,9.3986,-0.0061,0.0174,9.8066,0.0401,0.2926,-0.1726,-21.37,-37.56,-3.12,163.37,-89.2,83.76,52.613983,-1.474076,615.52,4.961111111111111,-0.1726,-2.319,3.9851,-1273.0344313434696,5799.149009292819,81.09763658862654,0.10000000000002274,5.133535383820933,82.68827213046058,-408.9993994841084,1639.2483152069237,4248.685716893699
52.613983,-1.474076,150.96,17.86,6,9.32,25 / 25,615620,2019-11-06 10:52:02:963,-0.8723,-1.7911,9.778,-0.0068,-0.006,9.8066,-0.1343,0.529,-0.2808,-21.31,-37.31,-3.56,159.87,-89.22,80.19,52.613983,-1.474076,615.62,4.961111111111111,-0.2808,-0.8723,-1.7911,-1273.0344313434696,5799.149009292819,81.09763658862654,0.10000000000002274,5.1031842264902885,82.54089401352823,-408.9331506966701,1639.7543151976927,4248.203766826884
52.613983,-1.474076,150.96,17.86,6,9.32,25 / 25,615720,2019-11-06 10:52:03:063,-0.5563,-5.1622,10.5395,-0.0029,-0.0609,9.8064,-0.0235,0.4738,-0.3111,-21.19,-37.06,-3.19,145.29,-89.53,62.95,52.613983,-1.474076,615.72,4.961111111111111,-0.3111,-0.5563,-5.1622,-1273.0344313434696,5799.149009292819,81.09763658862654,0.10000000000002274,5.0652101580291635,82.60374945737571,-408.8679458912509,1640.256621750308,4247.725227193714
52.613983,-1.474076,150.96,17.86,6,9.32,25 / 25,615820,2019-11-06 10:52:03:163,-0.5819,-0.6871,9.7996,-0.0181,0.0474,9.8064,0.0639,0.2487,-0.1636,-21.44,-36.69,-3.25,145.29,-89.53,62.95,52.613983,-1.474076,615.82,4.961111111111111,-0.1636,-0.5819,-0.6871,-1273.0344313434696,5799.149009292819,81.09763658862654,0.10000000000002274,5.115729950693108,84.6339428193587,-408.82010434595315,1640.7659527976907,4247.236283459343
52.613983,-1.474076,150.96,17.86,6,9.32,25 / 25,615920,2019-11-06 10:52:03:263,-1.3782,0.5184,8.8789,-0.0119,0.0388,9.8065,0.0639,0.2487,-0.1636,-21.31,-36.94,-3.19,150.83,-89.24,68.31,52.613983,-1.474076,615.92,4.961111111111111,-0.1636,-1.3782,0.5184,-1273.0344313434696,5799.149009292819,81.09763658862654,0.09999999999990905,5.032880004744321,82.62948259114485,-408.7555398953273,1641.2650822830315,4246.760736454216
52.614143,-1.474034,151.17,17.21,4,9.22,25 / 25,616020,2019-11-06 10:52:03:363,-0.7615,0.3872,8.9896,-0.0604,0.0834,9.806,-0.0527,-0.057,-0.01,-21.0,-36.62,-3.25,148.43,-88.64,65.33,52.614143,-1.474034,616.02,4.780555555555556,-0.01,-0.7615,0.3872,-1270.1954016553539,5816.94019755627,80.93346496222634,0.10000000000002274,4.9377268838984305,81.76940360285546,-408.68485265063003,1641.7537690756062,4263.142284584874
52.614143,-1.474034,151.17,17.21,4,9.22,25 / 25,616120,2019-11-06 10:52:03:463,-0.0836,-1.8273,9.2939,-0.0584,0.0213,9.8064,-0.0626,-0.2045,0.179,-20.44,-37.06,-3.37,148.43,-88.64,65.33,52.614143,-1.474034,616.12,4.780555555555556,0.179,-0.0836,-1.8273,-1270.1954016553539,5816.94019755627,80.93346496222634,0.10000000000002274,4.974131774859953,81.90918424093415,-408.6148454595634,1642.246231117124,4262.674133479834
52.614143,-1.474034,151.17,17.21,4,9.22,25 / 25,616220,2019-11-06 10:52:03:563,-1.6997,-1.6171,9.3321,-0.0227,0.0062,9.8066,0.0915,-0.1644,0.1124,-20.19,-36.62,-3.56,140.83,-88.34,57.51,52.614143,-1.474034,616.22,4.780555555555556,0.1124,-1.6997,-1.6171,-1270.1954016553539,5816.94019755627,80.93346496222634,0.10000000000002274,4.867995598723873,83.05806976413682,-408.5560092452021,1642.7294620260811,4262.212771222058
52.614143,-1.474034,151.17,17.21,4,9.22,25 / 25,616320,2019-11-06 10:52:03:663,-1.885,1.0226,9.5674,-0.0142,-0.0067,9.8066,0.0915,-0.1644,0.1124,-20.37,-36.44,-3.81,135.16,-88.11,54.12,52.614143,-1.474034,616.32,4.780555555555556,0.1124,-1.885,1.0226,-1270.1954016553539,5816.94019755627,80.93346496222634,0.10000000000002274,4.853929641714073,81.29068006090891,-408.4825102609669,1643.2092580546012,4261.757743296626
52.614143,-1.474034,151.17,17.21,4,9.22,25 / 25,616420,2019-11-06 10:52:03:763,-2.1065,2.5128,10.2953,-0.0369,-0.0077,9.8065,0.0602,-0.2463,0.197,-20.37,-37.06,-3.62,130.36,-87.98,48.89,52.614143,-1.474034,616.42,4.780555555555556,0.197,-2.1065,2.5128,-1270.1954016553539,5816.94019755627,80.93346496222634,0.09999999999990905,5.0095274501402995,82.79393134739772,-408.4196715924195,1643.7062539846365,4261.283721685749
52.614143,-1.474034,151.17,17.21,4,9.22,25 / 25,616519,2019-11-06 10:52:03:862,-0.535,-1.467,10.7829,-0.0772,0.0457,9.8062,-0.0486,-0.3058,0.1618,-20.12,-36.44,-3.87,130.36,-87.98,48.89,52.614143,-1.474034,616.519,4.780555555555556,0.1618,-0.535,-1.467,-1270.1954016553539,5816.94019755627,80.93346496222634,0.09900000000004638,4.899967573580327,81.85441094010679,-408.35093874806495,1644.1864567455266,4260.827344506463
52.614143,-1.474034,151.17,17.21,4,9.22,25 / 25,616620,2019-11-06 10:52:03:963,-1.449,-3.894,10.3763,0.0031,-0.0076,9.8066,0.0825,0.0862,-0.049,-20.44,-36.69,-4.37,130.84,-87.3,48.47,52.614143,-1.474034,616.62,4.780555555555556,-0.049,-1.449,-3.894,-1270.1954016553539,5816.94019755627,80.93346496222634,0.10099999999999909,4.987352947852747,80.94644931706473,-408.2716741987314,1644.6839038653877,4260.356216585168
52.614143,-1.474034,151.17,17.21,4,9.22,25 / 25,616721,2019-11-06 10:52:04:064,-3.2981,2.0606,9.2585,0.0233,-0.0405,9.8065,0.0825,0.0862,-0.049,-20.12,-36.87,-3.62,128.5,-87.55,46.37,52.614143,-1.474034,616.721,4.780555555555556,-0.049,-3.2981,2.0606,-1270.1954016553539,5816.94019755627,80.93346496222634,0.10099999999999909,4.922855672295665,81.64940718869546,-408.19946466576357,1645.1758408523617,4259.889064664916
52.614143,-1.474034,151.17,17.21,4,9.22,25 / 25,616820,2019-11-06 10:52:04:163,-3.8714,2.9194,9.1348,-0.0307,0.0053,9.8065,-0.0369,0.4325,-0.2801,-20.37,-37.0,-4.44,128.5,-87.55,46.37,52.614143,-1.474034,616.82,4.780555555555556,-0.2801,-3.8714,2.9194,-1270.1954016553539,5816.94019755627,80.93346496222634,0.09900000000004638,4.92245781470849,82.45549200996926,-408.1354809076898,1645.6589454999096,4259.428904291789
52.614143,-1.474034,151.17,17.21,4,9.22,25 / 25,616920,2019-11-06 10:52:04:263,-2.5194,-1.6896,9.7747,-0.0248,0.0387,9.8065,-0.1186,0.3779,-0.0557,-19.69,-36.44,-4.31,126.79,-87.39,44.44,52.614143,-1.474034,616.92,4.780555555555556,-0.0557,-2.5194,-1.6896,-1270.1954016553539,5816.94019755627,80.93346496222634,0.09999999999990905,4.952476190530389,83.54959887702059,-408.0798432685857,1646.151057943658,4258.958239185146
52.61429,-1.474,151.35,15.28,4,7.8,24 / 25,617020,2019-11-06 10:52:04:363,-3.3573,-3.4831,9.53,-0.0308,0.0322,9.8065,0.03,0.1344,-0.116,-20.0,-36.62,-4.12,128.05,-87.14,45.3,52.61429,-1.474,617.02,4.2444444444444445,-0.116,-3.3573,-3.4831,-1267.8971395268559,5833.285851772577,81.99645871395033,0.10000000000002274,4.350244501607123,84.22712224350764,-408.0360861877675,1646.583876138881,4274.088729053773
52.61429,-1.474,151.35,15.28,4,7.8,24 / 25,617120,2019-11-06 10:52:04:463,-1.4537,-1.9418,10.3042,0.0298,-0.0275,9.8065,0.03,0.1344,-0.116,-20.19,-36.5,-3.87,127.24,-87.37,44.88,52.61429,-1.474,617.12,4.2444444444444445,-0.116,-1.4537,-1.9418,-1267.8971395268559,5833.285851772577,81.99645871395033,0.10000000000002274,4.401069301619227,83.26150653301373,-407.9844449382937,1647.020942828677,4273.670989930044
52.61429,-1.474,151.35,15.28,4,7.8,24 / 25,617220,2019-11-06 10:52:04:563,-3.2972,-1.2448,10.4386,0.0084,0.0021,9.8066,0.2024,-0.0702,-0.0396,-20.06,-36.94,-3.75,127.24,-87.37,44.88,52.61429,-1.474,617.22,4.2444444444444445,-0.0396,-3.2972,-1.2448,-1267.8971395268559,5833.285851772577,81.99645871395033,0.10000000000002274,4.37536997370324,84.27420836980481,-407.9407928946764,1647.4562968491662,4273.253325159098
52.61429,-1.474,151.35,15.28,4,7.8,24 / 25,617319,2019-11-06 10:52:04:662,-3.0459,0.9533,9.6073,-0.0163,0.0069,9.8065,0.0266,-0.1298,0.0625,-20.12,-37.19,-3.81,128.13,-87.4,45.76,52.61429,-1.474,617.319,4.2444444444444445,0.0625,-3.0459,0.9533,-1267.8971395268559,5833.285851772577,81.99645871395033,0.0989999999999327,4.328419772274193,83.21103485055909,-407.8901371387326,1647.8818057953852,4272.846717615653
52.61429,-1.474,151.35,15.28,4,7.8,24 / 25,617420,2019-11-06 10:52:04:763,-3.4006,-0.5345,10.1807,-0.0135,-0.0055,9.8066,-0.0074,-0.0513,0.0319,-20.37,-36.81,-4.0,126.65,-87.36,44.15,52.61429,-1.474,617.42,4.2444444444444445,0.0319,-3.4006,-0.5345,-1267.8971395268559,5833.285851772577,81.99645871395033,0.10099999999999909,4.411318548180764,82.32324944615362,-407.83061967547116,1648.3233557822498,4272.426185601674
52.61429,-1.474,151.35,15.28,4,7.8,24 / 25,617520,2019-11-06 10:52:04:863,-1.7155,-0.2624,9.3758,-0.0202,-0.0069,9.8066,-0.0074,-0.0513,0.0319,-19.62,-36.75,-3.75,126.65,-87.36,44.15,52.61429,-1.474,617.52,4.2444444444444445,0.0319,-1.7155,-0.2624,-1267.8971395268559,5833.285851772577,81.99645871395033,0.10000000000002274,4.381279054100549,83.51332882245647,-407.7811234572055,1648.7586788644273,4272.0097403805385
52.61429,-1.474,151.35,15.28,4,7.8,24 / 25,617620,2019-11-06 10:52:04:963,-1.1886,-0.0439,9.7043,0.0008,-0.0085,9.8066,-0.0029,-0.0513,0.0533,-20.37,-36.44,-3.56,124.69,-87.29,41.98,52.61429,-1.474,617.62,4.2444444444444445,0.0533,-1.1886,-0.0439,-1267.8971395268559,5833.285851772577,81.99645871395033,0.10000000000002274,4.386593203022209,82.2917115179449,-407.72228628394623,1649.1933743743316,4271.595795200203
52.61429,-1.474,151.35,15.28,4,7.8,24 / 25,617720,2019-11-06 10:52:05:063,-2.5347,0.5628,9.5223,0.0031,-0.0005,9.8066,-0.0029,-0.0513,0.0533,-20.5,-36.69,-3.62,122.3,-87.32,39.53,52.61429,-1.474,617.72,4.2444444444444445,0.0533,-2.5347,0.5628,-1267.8971395268559,5833.285851772577,81.99645871395033,0.10000000000002274,4.333936397273737,84.12958535993839,-407.6779592607557,1649.6244951949507,4271.182434012697
52.61429,-1.474,151.35,15.28,4,7.8,24 / 25,617820,2019-11-06 10:52:05:163,-1.1638,-1.7832,9.6347,0.022,-0.0406,9.8065,-0.0403,0.2427,-0.0372,-20.5,-36.69,-3.75,118.99,-87.55,36.44,52.61429,-1.474,617.82,4.2444444444444445,-0.0372,-1.1638,-1.7832,-1267.8971395268559,5833.285851772577,81.99645871395033,0.10000000000002274,4.474014462832585,84.14116278515583,-407.63228946521417,1650.0695595991797,4270.755689495307
52.61429,-1.474,151.35,15.28,4,7.8,24 / 25,617920,2019-11-06 10:52:05:263,0.2546,-4.527,10.1413,0.0075,-0.0188,9.8066,-0.0146,0.3731,-0.2128,-20.31,-36.44,-3.62,118.99,-87.55,36.44,52.61429,-1.474,617.92,4.2444444444444445,-0.2128,0.2546,-4.527,-1267.8971395268559,5833.285851772577,81.99645871395033,0.09999999999990905,4.438280153763751,82.79248276232612,-407.5766052940655,1650.5098805960854,4270.3356128850155
52.614414,-1.473975,151.55,12.78,4,6.74,24 / 24,618020,2019-11-06 10:52:05:363,-2.0674,-2.635,10.0079,-0.0053,0.0025,9.8066,0.0153,0.3035,-0.153,-20.62,-36.69,-3.81,115.41,-87.81,32.79,52.614414,-1.473975,618.02,3.55,-0.153,-2.0674,-2.635,-1266.207240902983,5847.074022676557,83.01259213507916,0.10000000000002274,3.7482077942085987,84.6290701405397,-407.54152087595014,1650.8830557564206,4283.144341440257
52.614414,-1.473975,151.55,12.78,4,6.74,24 / 24,618119,2019-11-06 10:52:05:462,-2.151,2.6182,9.6627,0.0056,0.0185,9.8066,0.0153,0.3035,-0.153,-20.69,-36.69,-3.5,121.24,-87.7,35.95,52.614414,-1.473975,618.119,3.55,-0.153,-2.151,2.6182,-1266.207240902983,5847.074022676557,83.01259213507916,0.09900000000004638,3.6847277648779158,84.62143152243232,-407.5073271339976,1651.2462376784686,4282.795388910008
52.614414,-1.473975,151.55,12.78,4,6.74,24 / 24,618220,2019-11-06 10:52:05:563,-0.46,-3.4126,9.9083,0.0098,0.0302,9.8065,0.0088,0.0632,0.0183,-20.75,-36.62,-3.06,121.24,-87.7,35.95,52.614414,-1.473975,618.22,3.55,0.0183,-0.46,-3.4126,-1266.207240902983,5847.074022676557,83.01259213507916,0.10099999999999909,3.6135408555248287,85.21016284049296,-407.4768519397179,1651.609930723301,4282.445192620469
52.614414,-1.473975,151.55,12.78,4,6.74,24 / 24,618320,2019-11-06 10:52:05:663,0.5392,-5.2611,10.1091,0.0105,-0.0349,9.8066,0.0168,-0.3842,0.2005,-20.12,-36.81,-3.19,120.36,-87.78,37.84,52.614414,-1.473975,618.32,3.55,0.2005,0.5392,-5.2611,-1266.207240902983,5847.074022676557,83.01259213507916,0.10000000000002274,3.797645869124475,83.51653753189208,-407.4339702783012,1651.9872665214796,4282.0841213137255
52.614414,-1.473975,151.55,12.78,4,6.74,24 / 24,618420,2019-11-06 10:52:05:763,-1.1327,0.2113,9.8916,0.0126,0.0079,9.8066,0.0482,-0.4206,0.2903,-20.37,-37.31,-3.56,114.62,-87.96,32.57,52.614414,-1.473975,618.42,3.55,0.2903,-1.1327,0.2113,-1266.207240902983,5847.074022676557,83.01259213507916,0.09999999999990905,3.6969451245997065,84.9921821539337,-407.4016990269677,1652.3555498348135,4281.7297935713705
52.614414,-1.473975,151.55,12.78,4,6.74,24 / 24,618520,2019-11-06 10:52:05:863,-0.5337,3.0519,9.8281,0.012,0.0332,9.8065,0.0386,-0.3739,0.282,-20.5,-37.0,-3.5,122.91,-87.93,38.28,52.614414,-1.473975,618.52,3.55,0.282,-0.5337,3.0519,-1266.207240902983,5847.074022676557,83.01259213507916,0.10000000000002274,3.6625600101989972,83.45917673427475,-407.3599784010626,1652.7194218558006,4281.381685593249
52.614414,-1.473975,151.55,12.78,4,6.74,24 / 24,618620,2019-11-06 10:52:05:963,0.5244,1.5518,9.6466,-0.0037,0.0259,9.8066,0.0306,-0.2482,0.1807,-20.12,-36.31,-2.94,122.91,-87.93,38.28,52.614414,-1.473975,618.62,3.55,0.1807,0.5244,1.5518,-1266.207240902983,5847.074022676557,83.01259213507916,0.10000000000002274,3.7208400787241556,85.13434312521746,-407.32841834794004,1653.0901649905468,4281.024810762532
52.614414,-1.473975,151.55,12.78,4,6.74,24 / 24,618720,2019-11-06 10:52:06:063,-0.4745,-3.0442,10.5591,0.0103,-0.0155,9.8066,-0.0155,-0.1333,0.0279,-20.56,-36.75,-3.0,124.95,-87.9,40.08,52.614414,-1.473975,618.72,3.55,0.0279,-0.4745,-3.0442,-1266.207240902983,5847.074022676557,83.01259213507916,0.10000000000002274,3.7583560394001645,85.36275005614567,-407.29803318666,1653.464770307064,4280.663919143723
52.614414,-1.473975,151.55,12.78,4,6.74,24 / 24,618820,2019-11-06 10:52:06:163,-0.4165,-0.7992,10.0083,0.0191,-0.0089,9.8065,-0.0155,-0.1333,0.0279,-20.25,-36.69,-3.5,125.12,-88.02,40.69,52.614414,-1.473975,618.82,3.55,0.0279,-0.4165,-0.7992,-1266.207240902983,5847.074022676557,83.01259213507916,0.10000000000002274,3.6988474721957263,83.97691902016724,-407.25922151781185,1653.8326131819265,4280.31134595443
52.614414,-1.473975,151.55,12.78,4,6.74,24 / 24,618920,2019-11-06 10:52:06:263,-0.9185,0.6021,9.8736,0.0123,0.0171,9.8066,-0.0617,0.1533,-0.1084,-20.44,-37.0,-3.12,125.12,-88.02,40.69,52.614414,-1.473975,618.92,3.55,-0.1084,-0.9185,0.6021,-1266.207240902983,5847.074022676557,83.01259213507916,0.09999999999990905,3.7639287583969683,85.4878952283124,-407.2296107991121,1654.2078395167175,4279.949695838051
52.61453,-1.473955,151.74,12.1,4,6.42,23 / 24,619022,2019-11-06 10:52:06:365,-0.0941,2.149,9.3313,0.0085,0.0305,9.8065,-0.0387,0.136,-0.0007,-20.5,-36.94,-3.12,128.54,-88.02,44.25,52.61453,-1.473955,619.022,3.3611111111111107,-0.0007,-0.0941,2.149,-1264.8553220038655,5859.972634168107,84.01660696008496,0.10200000000008913,3.565261108036954,84.25738058966992,-407.19322335520553,1654.5696711082976,4291.969053612881
52.61453,-1.473955,151.74,12.1,4,6.42,23 / 24,619120,2019-11-06 10:52:06:463,0.9355,-0.8684,9.6932,-0.0203,0.0086,9.8066,-0.0348,-0.094,0.0164,-20.5,-36.5,-3.69,125.04,-87.89,43.32,52.61453,-1.473955,619.12,3.3611111111111107,0.0164,0.9355,-0.8684,-1264.8553220038655,5859.972634168107,84.01660696008496,0.09799999999995634,3.4572920517410077,86.39627371625339,-407.17192701753,1654.9078157717963,4291.641985644852
52.61453,-1.473955,151.74,12.1,4,6.42,23 / 24,619219,2019-11-06 10:52:06:562,-0.8515,-0.3368,9.54,-0.0274,0.0012,9.8066,0.0243,-0.0833,0.0966,-20.44,-36.37,-4.12,125.04,-87.89,43.32,52.61453,-1.473955,619.219,3.3611111111111107,0.0966,-0.8515,-0.3368,-1264.8553220038655,5859.972634168107,84.01660696008496,0.09900000000004638,3.4774216058281366,86.66737195061506,-407.1519140337503,1655.2514983156987,4291.30923685622
52.61453,-1.473955,151.74,12.1,4,6.42,23 / 24,619320,2019-11-06 10:52:06:663,-1.1796,-0.2383,9.3253,-0.0034,0.0044,9.8066,-0.0507,0.037,-0.0012,-20.12,-36.87,-2.81,125.89,-87.76,41.12,52.61453,-1.473955,619.32,3.3611111111111107,-0.0012,-1.1796,-0.2383,-1264.8553220038655,5859.972634168107,84.01660696008496,0.10099999999999909,3.558987969275099,85.79325911540619,-407.1255458169601,1655.609987668771,4290.96325225893
52.61453,-1.473955,151.74,12.1,4,6.42,23 / 24,619420,2019-11-06 10:52:06:763,-0.897,0.2335,9.8202,-0.0403,0.0114,9.8065,0.0028,0.0087,-0.025,-20.44,-36.06,-3.56,121.56,-87.52,39.17,52.61453,-1.473955,619.42,3.3611111111111107,-0.025,-0.897,0.2335,-1264.8553220038655,5859.972634168107,84.01660696008496,0.09999999999990905,3.375480482920589,85.36018633526147,-407.0982410334317,1655.9464295414652,4290.639059527428
52.61453,-1.473955,151.74,12.1,4,6.42,23 / 24,619520,2019-11-06 10:52:06:863,1.2759,-1.0802,9.664,-0.0274,-0.0006,9.8066,-0.0105,-0.0189,-0.0257,-20.19,-36.31,-4.5,121.56,-87.52,39.17,52.61453,-1.473955,619.52,3.3611111111111107,-0.0257,1.2759,-1.0802,-1264.8553220038655,5859.972634168107,84.01660696008496,0.10000000000002274,3.503638326452861,85.7665428161649,-407.07237698104814,1656.2958374206269,4290.301876591573
52.61453,-1.473955,151.74,12.1,4,6.42,23 / 24,619620,2019-11-06 10:52:06:963,0.2,-1.3939,9.4738,-0.0038,0.0043,9.8066,0.0058,-0.062,0.1048,-20.37,-37.12,-4.06,119.93,-87.39,37.26,52.61453,-1.473955,619.62,3.3611111111111107,0.1048,0.2,-1.3939,-1264.8553220038655,5859.972634168107,84.01660696008496,0.10000000000002274,3.439569551029877,85.03360026510005,-407.04260010321934,1656.6385030368047,4289.972084266742
52.61453,-1.473955,151.74,12.1,4,6.42,23 / 24,619720,2019-11-06 10:52:07:063,-0.6495,-0.2251,9.4916,-0.0003,0.0185,9.8065,0.0305,-0.0212,0.0326,-20.19,-36.44,-3.81,122.32,-87.39,39.76,52.61453,-1.473955,619.72,3.3611111111111107,0.0326,-0.6495,-0.2251,-1264.8553220038655,5859.972634168107,84.01660696008496,0.10000000000002274,3.4872834210394346,87.61630830341515,-407.02809604924227,1656.9869296273582,4289.633595327566
52.61453,-1.473955,151.74,12.1,4,6.42,23 / 24,619820,2019-11-06 10:52:07:163,0.5293,-0.8192,10.0141,0.0207,0.0415,9.8065,-0.0416,-0.0167,0.0113,-20.12,-36.44,-4.0,127.95,-87.35,45.6,52.61453,-1.473955,619.82,3.3611111111111107,0.0113,0.5293,-0.8192,-1264.8553220038655,5859.972634168107,84.01660696008496,0.10000000000002274,3.4961701066596502,85.04738192773752,-406.9979129521914,1657.3352413193807,4289.298356378954
52.61453,-1.473955,151.74,12.1,4,6.42,23 / 24,619920,2019-11-06 10:52:07:263,-0.478,-0.0258,10.2821,0.0076,0.0317,9.8065,0.1012,-0.1102,0.0159,-19.94,-36.62,-3.94,127.95,-87.35,45.6,52.61453,-1.473955,619.92,3.3611111111111107,0.0159,-0.478,-0.0258,-1264.8553220038655,5859.972634168107,84.01660696008496,0.09999999999990905,3.493198892215735,86.57052789581081,-406.97701669036843,1657.6839356428895,4288.960887263991
52.61463,-1.473936,151.94,11.85,6,6.26,24 / 24,620019,2019-11-06 10:52:07:362,-0.0294,-0.4199,10.8434,0.0349,-0.0011,9.8065,0.0208,-0.0847,0.0487,-20.87,-36.75,-4.12,134.38,-87.3,51.85,52.61463,-1.473936,620.019,3.2916666666666665,0.0487,-0.0294,-0.4199,-1263.5709990497155,5871.092126831968,83.41142165256306,0.09900000000004638,3.414053604061036,84.31843971862375,-406.94355571928526,1658.020266561611,4299.277273736687
52.61463,-1.473936,151.94,11.85,6,6.26,24 / 24,620120,2019-11-06 10:52:07:463,2.6789,1.1164,9.0982,0.0454,0.0277,9.8065,-0.0551,0.0165,-0.1111,-20.5,-36.56,-3.56,140.14,-87.36,58.4,52.61463,-1.473936,620.12,3.2916666666666665,-0.1111,2.6789,1.1164,-1263.5709990497155,5871.092126831968,83.41142165256306,0.10099999999999909,3.3868094841852256,86.18886827616598,-406.920819242594,1658.3615778617816,4298.947337289703
52.61463,-1.473936,151.94,11.85,6,6.26,24 / 24,620220,2019-11-06 10:52:07:563,1.3735,-0.6432,9.8687,-0.0256,-0.0006,9.8066,-0.0569,0.1765,0.0282,-20.12,-36.44,-3.31,140.14,-87.36,58.4,52.61463,-1.473936,620.22,3.2916666666666665,0.0282,1.3735,-0.6432,-1263.5709990497155,5871.092126831968,83.41142165256306,0.10000000000002274,3.5562622300076008,86.5212845179672,-406.8992406459215,1658.7165488108062,4298.603786342231
52.61463,-1.473936,151.94,11.85,6,6.26,24 / 24,620320,2019-11-06 10:52:07:663,0.3185,0.1151,9.4427,-0.0484,0.014,9.8064,-0.0292,-0.0528,-0.1272,-19.06,-36.56,-3.87,137.94,-87.26,55.95,52.61463,-1.473936,620.32,3.2916666666666665,-0.1272,0.3185,0.1151,-1263.5709990497155,5871.092126831968,83.41142165256306,0.10000000000002274,3.5350397668747338,85.22021430137853,-406.8697844783411,1659.0688234135316,4298.26444970386
